countryCode,name,wikidataID,gender,twitterScreenname,twitterID,positionHeld,group,groupFromState
UK,John Redwood,http://www.wikidata.org/entity/Q333846,male,johnredwood,93880122,Member of the 58th Parliament of the United Kingdom,Conservative Party,Conservative Party
UK,Maria Miller,http://www.wikidata.org/entity/Q334261,female,mariamilleruk,830775721,Member of the 58th Parliament of the United Kingdom,Conservative Party,Conservative Party
UK,John Stevenson,http://www.wikidata.org/entity/Q341538,male,john4carlisle,222419520,Member of the 58th Parliament of the United Kingdom,Conservative Party,Conservative Party
UK,Yvonne Fovargue,http://www.wikidata.org/entity/Q390756,female,y_fovarguemp,568174146,Member of the 58th Parliament of the United Kingdom,Labour Party,Labour Party
UK,Nick Smith,http://www.wikidata.org/entity/Q390760,male,nicksmith4bg || blaenaugwentmp,124152473 || 532351874,Member of the 58th Parliament of the United Kingdom,Labour Party,Labour Party
UK,James Gray,http://www.wikidata.org/entity/Q391839,male,jgray,86192099,Member of the 58th Parliament of the United Kingdom,Conservative Party,Conservative Party
UK,Kate Green,http://www.wikidata.org/entity/Q391986,female,kategreensu,105838665,Member of the 58th Parliament of the United Kingdom,Labour Party,Labour Party
UK,Matt Hancock,http://www.wikidata.org/entity/Q478161,male,matthancock,19825835,Member of the 58th Parliament of the United Kingdom,Conservative Party,Conservative Party
UK,Rebecca Harris,http://www.wikidata.org/entity/Q478305,female,rebeccaharrismp,515520108,Member of the 58th Parliament of the United Kingdom,Conservative Party,Conservative Party
UK,Alok Sharma,http://www.wikidata.org/entity/Q478531,male,aloksharma_rdg,1731554581,Member of the 58th Parliament of the United Kingdom,Conservative Party,Conservative Party
UK,Chi Onwurah,http://www.wikidata.org/entity/Q576208,female,chionwurah,82093305,Member of the 58th Parliament of the United Kingdom,Labour Party,Labour Party
UK,Andrew Murrison,http://www.wikidata.org/entity/Q578234,male,awmurrison,759067032,Member of the 58th Parliament of the United Kingdom,Conservative Party,Conservative Party
UK,Sheryll Murray,http://www.wikidata.org/entity/Q578272,female,sheryllmurray,18627119,Member of the 58th Parliament of the United Kingdom,Conservative Party,Conservative Party
UK,Daniel Kawczynski,http://www.wikidata.org/entity/Q692315,male,dkshrewsbury,2286550590,Member of the 58th Parliament of the United Kingdom,Conservative Party,Conservative Party
UK,Pat McFadden,http://www.wikidata.org/entity/Q694676,male,patmcfaddenmp,25091518,Member of the 58th Parliament of the United Kingdom,Labour Party,Labour Party
UK,Paul Maynard,http://www.wikidata.org/entity/Q694881,male,paulmaynarduk,15133808,Member of the 58th Parliament of the United Kingdom,Conservative Party,Conservative Party
UK,Seema Malhotra,http://www.wikidata.org/entity/Q694984,female,seemamalhotra1,32369044,Member of the 58th Parliament of the United Kingdom,Labour Party,Labour Co-operative
UK,Angus MacNeil,http://www.wikidata.org/entity/Q695092,male,angusmacneilsnp,46609085,Member of the 58th Parliament of the United Kingdom,Scottish National Party,Scottish National Party
UK,Caroline Ansell,http://www.wikidata.org/entity/Q19870758,female,caroline_ansell,608008015,Member of the 58th Parliament of the United Kingdom,Conservative Party,Conservative Party
UK,Ranil Jayawardena,http://www.wikidata.org/entity/Q19870873,male,ranil,930829985241280512,Member of the 58th Parliament of the United Kingdom,Conservative Party,Conservative Party
UK,Deidre Brock,http://www.wikidata.org/entity/Q19871637,female,deidrebrock,425774290,Member of the 58th Parliament of the United Kingdom,Scottish National Party,Scottish National Party
UK,Ruth Cadbury,http://www.wikidata.org/entity/Q19871785,female,ruthcadbury,108654496,Member of the 58th Parliament of the United Kingdom,Labour Party,Labour Party
